#{"t_start": 1780992508.287843, "env_id": "None"}
r,l,t,task_success,target
132.265281,17,6314.30524,True,carrot
134.01624,25,6320.629602,True,carrot
151.2865,22,6326.588179,True,carrot
128.857992,20,6333.926653,True,carrot
130.11554,23,6340.511604,True,carrot
131.352597,22,6346.615283,True,carrot
112.617331,24,6353.030873,True,carrot
131.032105,18,6358.97524,True,carrot
130.619315,17,6364.475037,True,carrot
146.958823,21,6371.244215,True,carrot
151.54554,21,6377.074547,True,carrot
129.85588,18,6383.07037,True,carrot
129.46588,20,6389.645744,True,carrot
114.122105,17,6396.426642,True,carrot
150.871274,23,6403.143251,True,carrot
115.08588,17,6408.95376,True,carrot
130.865049,16,6416.123369,True,carrot
132.003557,19,6423.98206,True,carrot
132.072597,19,6429.833844,True,carrot
129.94588,18,6435.660165,True,carrot
152.756992,21,6440.795766,True,carrot
132.702338,17,6446.835708,True,carrot
131.002597,22,6452.876161,True,carrot
130.62588,16,6459.080678,True,carrot
130.647776,22,6465.260935,True,carrot
131.376371,18,6470.686055,True,carrot
130.039315,19,6477.397815,True,carrot
132.595008,22,6483.259848,True,carrot
149.279315,18,6491.106707,True,carrot
126.735049,23,6498.072633,True,carrot
150.298225,16,6503.994379,True,carrot
104.343998,54,6512.929845,True,carrot
130.882105,20,6520.210191,True,carrot
132.992338,16,6526.455943,True,carrot
115.376039,20,6533.003598,True,carrot
149.68554,20,6538.756853,True,carrot
130.425049,19,6544.581746,True,carrot
150.115049,21,6550.888355,True,carrot
116.586371,16,6556.135744,True,carrot
127.518823,24,6563.432694,True,carrot
151.375049,17,6568.996375,True,carrot
112.918823,15,6574.073763,True,carrot
132.04554,16,6582.25266,True,carrot
132.103557,19,6588.88991,True,carrot
152.194669,25,6595.229852,True,carrot
145.465049,26,6601.615482,True,carrot
129.50588,19,6607.768347,True,carrot
130.742105,19,6612.922396,True,carrot
131.322105,17,6618.879782,True,carrot
131.523557,21,6625.328589,True,carrot
131.528563,21,6631.388048,True,carrot
132.502597,17,6637.604327,True,carrot
130.62588,16,6644.592309,True,carrot
133.445024,25,6651.588044,True,carrot
150.215049,21,6657.446102,True,carrot
130.54554,21,6664.110585,True,carrot
130.022105,27,6670.381247,True,carrot
112.592597,21,6675.60122,True,carrot
132.502597,17,6681.422172,True,carrot
131.46554,18,6686.955721,True,carrot
147.785049,23,6693.400987,True,carrot
150.833217,35,6700.412489,True,carrot
130.836371,19,6705.99127,True,carrot
129.75246,21,6713.028761,True,carrot
131.517172,24,6719.361936,True,carrot
115.113742,20,6725.389244,True,carrot
128.885049,23,6731.029638,True,carrot
137.550015,21,6736.998586,True,carrot
133.538563,19,6743.313597,True,carrot
129.828823,16,6749.293407,True,carrot
111.559495,23,6755.924571,True,carrot
130.615049,16,6761.903501,True,carrot
133.254048,20,6767.746507,True,carrot
135.542597,21,6773.890406,True,carrot
128.908823,19,6778.975332,True,carrot
147.495049,19,6788.066702,True,carrot
169.629444,21,6799.691018,True,carrot
114.176378,17,6806.045798,True,carrot
151.528484,19,6812.937691,True,carrot
131.042105,20,6819.374984,True,carrot
133.304048,20,6825.330485,True,carrot
132.443557,19,6831.652146,True,carrot
132.792597,16,6837.796042,True,carrot
132.013557,20,6843.956609,True,carrot
136.649315,15,6849.846055,True,carrot
131.813557,20,6855.370511,True,carrot
148.987992,23,6863.017204,True,carrot
132.222597,19,6868.124824,True,carrot
115.824341,18,6874.40131,True,carrot
131.793952,21,6881.091576,True,carrot
151.2665,22,6888.55311,True,carrot
130.62588,16,6894.358484,True,carrot
130.98554,20,6901.667732,True,carrot
130.33588,17,6908.400797,True,carrot
152.927952,22,6914.83779,True,carrot
130.442105,21,6921.308563,True,carrot
128.396371,29,6926.905335,True,carrot
149.7265,21,6933.553604,True,carrot
131.60554,17,6939.024747,True,carrot
133.719911,25,6945.383866,True,carrot
130.062105,21,6951.866661,True,carrot
130.235049,18,6958.621682,True,carrot
112.323978,17,6964.258033,True,carrot
128.57588,21,6971.343144,True,carrot
133.967042,22,6977.339117,True,carrot
129.63588,21,6983.93244,True,carrot
130.33588,17,6990.182311,True,carrot
132.159782,25,6996.456234,True,carrot
130.049315,20,7002.819091,True,carrot
131.623557,21,7012.20603,True,carrot
150.5065,24,7018.684754,True,carrot
113.936378,23,7026.979656,True,carrot
131.259782,26,7033.359506,True,carrot
148.7565,31,7040.571211,True,carrot
131.813557,20,7047.237944,True,carrot
131.813557,20,7053.630915,True,carrot
130.84554,21,7060.123841,True,carrot
131.813557,20,7065.685496,True,carrot
130.130566,20,7072.021646,True,carrot
150.9965,23,7077.463936,True,carrot
130.281767,18,7083.310576,True,carrot
150.15554,19,7089.499031,True,carrot
150.9965,23,7095.933746,True,carrot
130.092105,25,7102.257605,True,carrot
116.831105,21,7108.512999,True,carrot
131.022105,19,7114.741125,True,carrot
131.39833,21,7121.291142,True,carrot
132.093557,20,7128.032137,True,carrot
131.523557,21,7133.324481,True,carrot
131.27554,24,7138.890743,True,carrot
114.922597,19,7145.120903,True,carrot
3.003557,21,7151.310566,False,carrot
132.393557,18,7158.423498,True,carrot
133.274048,20,7164.611362,True,carrot
149.848823,18,7172.878524,True,carrot
132.093557,20,7178.276841,True,carrot
133.430015,26,7184.867044,True,carrot
129.40588,19,7190.82775,True,carrot
116.280613,19,7197.735217,True,carrot
131.302105,19,7205.815787,True,carrot
130.762105,20,7211.605728,True,carrot
129.878823,16,7218.061182,True,carrot
131.202597,22,7224.613724,True,carrot
130.62588,16,7230.69056,True,carrot
152.036992,24,7237.66355,True,carrot
130.976371,18,7243.427939,True,carrot
127.937992,23,7250.442278,True,carrot
131.782597,20,7256.306141,True,carrot
132.189782,24,7262.750123,True,carrot
127.705049,20,7268.93483,True,carrot
131.32554,19,7275.008801,True,carrot
151.10554,22,7281.297897,True,carrot
128.330275,25,7288.993512,True,carrot
148.8965,23,7295.283951,True,carrot
16.994048,20,7301.289686,False,carrot
131.21554,20,7307.18301,True,carrot
130.742105,19,7313.073284,True,carrot
115.991105,25,7318.922651,True,carrot
130.892105,19,7325.039202,True,carrot
129.387992,20,7331.116859,True,carrot
147.961767,16,7336.359947,True,carrot
148.505049,20,7343.017962,True,carrot
132.093557,20,7348.841514,True,carrot
129.995049,19,7356.702908,True,carrot
129.878823,16,7363.199745,True,carrot
129.975049,21,7369.226283,True,carrot
130.722105,21,7375.637866,True,carrot
112.381839,19,7381.431296,True,carrot
147.623217,49,7389.265215,True,carrot
132.994048,20,7395.587522,True,carrot
131.813557,20,7403.356843,True,carrot
132.103557,19,7409.559024,True,carrot
150.26554,18,7415.486521,True,carrot
131.813557,20,7422.505499,True,carrot
132.103557,19,7427.889274,True,carrot
130.32588,18,7432.87145,True,carrot
132.974048,22,7438.686898,True,carrot
112.682439,19,7444.861767,True,carrot
129.041008,21,7451.222122,True,carrot
130.492105,19,7457.276633,True,carrot
131.06554,20,7463.370542,True,carrot
133.358563,19,7469.3736,True,carrot
129.945049,19,7475.65337,True,carrot
131.283557,27,7482.349888,True,carrot
131.423557,21,7488.493308,True,carrot
131.922597,19,7494.259613,True,carrot
130.602105,25,7500.90538,True,carrot
133.284048,19,7508.043459,True,carrot
130.7765,21,7513.754243,True,carrot
130.435049,18,7519.292405,True,carrot
130.112105,21,7524.643969,True,carrot
132.212597,18,7530.651825,True,carrot
130.35588,18,7536.602706,True,carrot
132.383557,19,7543.035875,True,carrot
129.621008,24,7549.497134,True,carrot
129.945049,19,7555.276252,True,carrot
131.312105,18,7561.593642,True,carrot
150.5565,24,7568.145313,True,carrot
131.282105,18,7574.35799,True,carrot
128.975049,17,7580.587781,True,carrot
131.052105,19,7589.181179,True,carrot
131.322105,17,7595.183495,True,carrot
149.029315,18,7601.065479,True,carrot
129.275049,22,7606.813768,True,carrot
151.5765,21,7612.408733,True,carrot
149.585049,18,7618.692588,True,carrot
131.032105,18,7624.594661,True,carrot
131.813557,20,7631.022905,True,carrot
132.812597,17,7636.71164,True,carrot
130.235049,18,7642.306228,True,carrot
131.793557,22,7648.473041,True,carrot
132.922105,19,7654.324924,True,carrot
130.575049,17,7660.330097,True,carrot
115.333557,22,7667.291356,True,carrot
131.40554,19,7673.998286,True,carrot
129.645049,23,7679.851219,True,carrot
151.54554,21,7685.875428,True,carrot
130.592105,21,7691.827988,True,carrot
136.94033,25,7698.363308,True,carrot
131.348823,18,7704.15428,True,carrot
132.04655,23,7710.505795,True,carrot
151.194218,24,7717.055661,True,carrot
149.486992,31,7723.820542,True,carrot
127.988823,17,7729.932891,True,carrot
131.032105,18,7736.255874,True,carrot
149.925049,22,7742.619847,True,carrot
149.8665,20,7748.928487,True,carrot
136.138563,22,7755.342301,True,carrot
130.162105,21,7761.383492,True,carrot
130.513557,20,7766.843087,True,carrot
130.235049,18,7772.692857,True,carrot
131.813557,20,7778.085078,True,carrot
132.179782,23,7784.37844,True,carrot
150.795049,19,7790.427309,True,carrot
111.812105,26,7797.120134,True,carrot
129.588823,17,7803.75925,True,carrot
131.473557,21,7812.137375,True,carrot
133.284048,19,7818.448744,True,carrot
130.593557,23,7825.078372,True,carrot
131.032105,18,7831.10515,True,carrot
129.571008,19,7837.064013,True,carrot
147.913998,22,7842.475843,True,carrot
128.799315,17,7848.33871,True,carrot
131.44554,18,7854.118456,True,carrot
130.33588,17,7860.364778,True,carrot
132.812597,17,7866.296249,True,carrot
131.577823,23,7872.393071,True,carrot
151.5765,21,7877.847385,True,carrot
149.8165,22,7882.815256,True,carrot
147.155049,20,7888.993127,True,carrot
115.262105,18,7894.774528,True,carrot
131.523557,21,7900.680422,True,carrot
129.617727,17,7908.498925,True,carrot
132.994048,20,7916.569487,True,carrot
132.92655,21,7924.734716,True,carrot
130.151008,17,7930.956872,True,carrot
168.699444,25,7937.452147,True,carrot
113.369495,19,7945.282855,True,carrot
131.322105,17,7952.066792,True,carrot
131.472105,17,7958.146421,True,carrot
131.523557,21,7964.478843,True,carrot
129.605049,20,7970.310385,True,carrot
150.616992,22,7976.128024,True,carrot
149.7165,22,7982.392212,True,carrot
131.803557,21,7989.235595,True,carrot
132.362597,18,7994.580232,True,carrot
132.754048,21,8000.245377,True,carrot
132.304048,23,8006.837212,True,carrot
129.018823,20,8013.208391,True,carrot
131.546371,17,8019.334629,True,carrot
131.91554,19,8024.913012,True,carrot
132.103557,19,8032.114945,True,carrot
133.284048,19,8038.133502,True,carrot
131.813557,20,8044.087663,True,carrot
152.706992,21,8050.149882,True,carrot
131.70655,24,8057.514752,True,carrot
129.532105,23,8063.59583,True,carrot
131.472105,22,8070.071003,True,carrot
152.689494,22,8076.38518,True,carrot
142.70554,62,8085.583372,True,carrot
129.867322,23,8091.805191,True,carrot
130.802105,19,8097.659544,True,carrot
152.1565,19,8103.793954,True,carrot
114.266371,17,8109.664524,True,carrot
149.557992,22,8117.85134,True,carrot
130.285049,18,8124.12342,True,carrot
129.265049,21,8130.454714,True,carrot
131.032105,18,8137.083193,True,carrot
130.33554,22,8144.979519,True,carrot
148.215049,21,8151.126013,True,carrot
131.03554,20,8157.645577,True,carrot
129.365049,21,8164.257542,True,carrot
129.422105,24,8170.129021,True,carrot
148.548823,18,8176.326994,True,carrot
133.144048,20,8182.658453,True,carrot
130.529315,19,8189.435106,True,carrot
133.004048,22,8195.34178,True,carrot
132.153557,20,8202.031274,True,carrot
130.095049,19,8207.646362,True,carrot
132.103557,19,8214.361864,True,carrot
130.769315,17,8220.021438,True,carrot
131.233557,22,8226.937478,True,carrot
113.573952,19,8234.03559,True,carrot
150.505049,20,8240.2929,True,carrot
151.2365,22,8245.981051,True,carrot
132.393557,18,8252.74476,True,carrot
147.205049,20,8258.584141,True,carrot
114.366371,17,8264.802105,True,carrot
150.7165,25,8271.570976,True,carrot
129.695049,21,8279.645082,True,carrot
152.839494,27,8286.363331,True,carrot
131.022105,19,8292.731558,True,carrot
132.418563,22,8300.033198,True,carrot
132.393557,18,8305.05213,True,carrot
129.123952,18,8312.02635,True,carrot
132.950015,26,8319.794156,True,carrot
132.393557,18,8325.483199,True,carrot
133.827042,23,8331.726476,True,carrot
132.103557,19,8337.78338,True,carrot
131.813557,20,8344.408691,True,carrot
132.103557,19,8349.505387,True,carrot
131.813557,20,8356.53825,True,carrot
150.1365,21,8363.302108,True,carrot
130.135049,20,8369.803924,True,carrot
151.8565,21,8375.96203,True,carrot
129.588823,17,8380.941489,True,carrot
147.285049,20,8386.78097,True,carrot
132.103557,19,8392.979059,True,carrot
129.515049,21,8400.168648,True,carrot
133.144048,20,8405.987363,True,carrot
152.839494,22,8412.617318,True,carrot
129.45588,19,8418.903302,True,carrot
130.692105,19,8425.062522,True,carrot
132.92655,21,8431.255983,True,carrot
132.103557,19,8439.223825,True,carrot
152.839494,22,8445.468518,True,carrot
130.62588,16,8451.408775,True,carrot
149.635049,23,8457.154106,True,carrot
132.253557,19,8463.904012,True,carrot
130.791588,21,8470.707346,True,carrot
130.235049,18,8476.443626,True,carrot
151.306992,23,8482.655806,True,carrot
152.756992,21,8488.836544,True,carrot
131.813557,20,8494.426983,True,carrot
133.284048,19,8500.486901,True,carrot
114.378823,16,8506.525038,True,carrot
130.361274,22,8512.062139,True,carrot
152.689494,22,8518.264848,True,carrot
149.2865,22,8524.978945,True,carrot
129.442105,29,8531.255094,True,carrot
132.564048,22,8537.70957,True,carrot
131.022105,19,8544.990189,True,carrot
152.586992,25,8552.177007,True,carrot
149.8665,20,8557.884867,True,carrot
131.22246,18,8564.170827,True,carrot
152.906992,21,8570.134871,True,carrot
149.83554,20,8576.365017,True,carrot
132.083557,21,8582.14224,True,carrot
130.452105,20,8587.818837,True,carrot
131.233557,22,8594.386375,True,carrot
131.906992,23,8602.387119,True,carrot
130.04588,18,8608.459942,True,carrot
132.093557,20,8615.753373,True,carrot
131.473557,21,8621.973747,True,carrot
132.103557,19,8628.001174,True,carrot
133.284048,19,8634.027043,True,carrot
133.827042,23,8640.745172,True,carrot
131.963557,20,8646.981032,True,carrot
132.253557,19,8653.19313,True,carrot
130.602105,20,8659.295606,True,carrot
131.813557,20,8665.001573,True,carrot
130.235049,18,8671.035072,True,carrot
151.5765,21,8677.546216,True,carrot
131.993557,20,8685.301079,True,carrot
131.37588,20,8691.064707,True,carrot
133.284048,21,8697.285351,True,carrot
128.329466,31,8703.815381,True,carrot
132.92655,21,8709.975591,True,carrot
130.67246,20,8715.930276,True,carrot
132.253557,19,8722.364473,True,carrot
131.673557,21,8729.109259,True,carrot
133.274048,20,8735.032234,True,carrot
129.680275,20,8741.508702,True,carrot
133.434048,19,8747.720536,True,carrot
128.011789,17,8753.012885,True,carrot
132.20655,24,8759.333128,True,carrot
130.235049,18,8765.15824,True,carrot
130.663557,30,8772.84688,True,carrot
130.235049,18,8778.725296,True,carrot
131.462105,23,8784.054171,True,carrot
131.813557,20,8790.140051,True,carrot
130.575049,17,8796.659635,True,carrot
130.525049,17,8803.163868,True,carrot
131.963557,20,8809.296549,True,carrot
130.34246,22,8815.821809,True,carrot
132.984048,21,8821.197323,True,carrot
132.103557,19,8827.414342,True,carrot
131.872597,19,8834.162396,True,carrot
132.103557,19,8840.104007,True,carrot
150.8565,29,8846.867627,True,carrot
130.77554,28,8853.399003,True,carrot
151.97554,19,8859.806854,True,carrot
131.322105,17,8865.454689,True,carrot
131.383557,22,8871.00938,True,carrot
131.74554,18,8876.24025,True,carrot
130.57246,20,8882.266135,True,carrot
132.253557,24,8890.287166,True,carrot
150.505049,20,8897.012114,True,carrot
115.70588,14,8902.987014,True,carrot
131.423557,21,8908.345584,True,carrot
149.345404,30,8915.272953,True,carrot
130.509315,18,8921.229684,True,carrot
131.322105,17,8928.236459,True,carrot
131.813557,20,8934.536386,True,carrot
129.145049,19,8940.46902,True,carrot
151.8665,20,8946.48214,True,carrot
131.182105,18,8953.689327,True,carrot
132.984048,21,8959.82886,True,carrot
132.92655,21,8966.164696,True,carrot
132.994048,20,8971.453817,True,carrot
129.565404,22,8978.213023,True,carrot
130.93246,19,8984.208852,True,carrot
151.046992,20,8989.83784,True,carrot
131.813557,20,8996.280743,True,carrot
150.756992,21,9002.898735,True,carrot
131.21246,19,9008.964123,True,carrot
131.523557,21,9015.570594,True,carrot
148.8565,29,9023.034844,True,carrot
114.952439,17,9029.027613,True,carrot
134.660274,25,9034.606742,True,carrot
130.62588,16,9039.349889,True,carrot
149.075049,19,9047.360997,True,carrot
131.08246,24,9054.085159,True,carrot
113.271008,18,9059.865738,True,carrot
132.393557,18,9065.882312,True,carrot
131.322105,17,9071.78292,True,carrot
151.1465,23,9078.668964,True,carrot
130.93246,19,9084.724215,True,carrot
132.694048,22,9090.253651,True,carrot
153.179494,21,9095.700896,True,carrot
129.995049,19,9101.632433,True,carrot
131.733557,21,9109.062798,True,carrot
130.62588,16,9114.997621,True,carrot
146.991767,17,9121.312233,True,carrot
111.12246,23,9126.914187,True,carrot
132.739782,23,9133.695428,True,carrot
129.693952,16,9139.095442,True,carrot
127.955049,20,9145.003163,True,carrot
151.5765,21,9151.437582,True,carrot
151.085049,18,9158.023565,True,carrot
131.922597,19,9164.474655,True,carrot
129.995049,19,9169.839421,True,carrot
131.813557,20,9175.147039,True,carrot
132.103557,19,9181.433158,True,carrot
132.093557,20,9187.55343,True,carrot
133.274048,20,9194.491643,True,carrot
115.506371,16,9199.426304,True,carrot
132.093557,20,9205.431673,True,carrot
131.069315,18,9211.924342,True,carrot
133.284048,19,9217.134495,True,carrot
128.375404,23,9223.504168,True,carrot
152.979494,21,9229.696902,True,carrot
150.564218,27,9237.524158,True,carrot
151.960767,20,9245.069493,True,carrot
133.846992,20,9251.510555,True,carrot
127.350958,21,9258.045692,True,carrot
132.103557,19,9263.981169,True,carrot
131.163557,20,9270.206561,True,carrot
132.103557,19,9276.544584,True,carrot
117.891105,19,9282.561027,True,carrot
171.129936,20,9287.944485,True,carrot
127.288823,19,9295.391738,True,carrot
130.35246,21,9301.575444,True,carrot
132.083557,21,9306.522923,True,carrot
131.813557,20,9312.705101,True,carrot
130.135049,20,9318.716974,True,carrot
133.314048,19,9324.780264,True,carrot
131.963557,20,9330.07737,True,carrot
132.103557,19,9336.271218,True,carrot
148.368823,20,9342.60906,True,carrot
130.752105,25,9358.852209,True,carrot
130.285049,18,9365.384255,True,carrot
131.963557,20,9372.132417,True,carrot
128.233557,37,9378.796192,True,carrot
131.115454,24,9385.514008,True,carrot
151.252726,32,9393.843753,True,carrot
151.8665,20,9399.961371,True,carrot
131.725454,24,9407.078891,True,carrot
132.393557,18,9413.388195,True,carrot
132.212597,18,9419.118261,True,carrot
132.103557,19,9425.901004,True,carrot
116.596371,15,9431.7942,True,carrot
132.103557,19,9438.00278,True,carrot
130.48588,17,9444.698121,True,carrot
130.23588,22,9450.726997,True,carrot
131.322105,17,9456.569372,True,carrot
150.995404,21,9464.081466,True,carrot
132.09655,23,9469.227256,True,carrot
113.207727,16,9475.398945,True,carrot
133.024048,20,9483.185687,True,carrot
151.326992,20,9488.931634,True,carrot
131.813557,20,9494.749683,True,carrot
132.95655,21,9500.608317,True,carrot
132.443557,19,9507.165575,True,carrot
150.1565,19,9513.495846,True,carrot
132.093557,20,9519.585551,True,carrot
133.21655,20,9525.465567,True,carrot
151.6065,21,9531.725844,True,carrot
130.976371,18,9538.017742,True,carrot
153.316992,21,9544.055903,True,carrot
151.8665,20,9551.455716,True,carrot
150.985404,19,9558.011335,True,carrot
133.314048,19,9563.741528,True,carrot
130.760921,29,9571.927388,True,carrot
130.62588,16,9577.563617,True,carrot
130.285049,18,9583.563301,True,carrot
130.98246,20,9589.897052,True,carrot
133.144048,20,9595.904236,True,carrot
169.919444,20,9602.077953,True,carrot
132.543557,23,9608.639025,True,carrot
151.8565,21,9615.906139,True,carrot
130.465049,18,9621.578413,True,carrot
132.103557,19,9627.964652,True,carrot
151.8565,21,9633.797053,True,carrot
133.21655,20,9639.797012,True,carrot
149.708823,19,9646.107466,True,carrot
148.405404,21,9652.795784,True,carrot
131.382105,17,9659.35713,True,carrot
130.575049,17,9666.417297,True,carrot
131.813557,20,9672.56932,True,carrot
132.03554,17,9681.166481,True,carrot
133.134048,21,9688.551734,True,carrot
151.036992,21,9694.078477,True,carrot
131.833557,21,9700.218413,True,carrot
132.103557,19,9706.660098,True,carrot
129.164783,17,9713.326356,True,carrot
133.21655,20,9719.386088,True,carrot
116.596371,15,9724.676502,True,carrot
132.103557,19,9730.645162,True,carrot
132.133557,19,9739.096919,True,carrot
132.974048,20,9746.091195,True,carrot
132.103557,19,9752.384013,True,carrot
133.284048,19,9758.928189,True,carrot
149.085049,18,9765.241415,True,carrot
146.47067,17,9771.497573,True,carrot
132.393557,18,9778.003234,True,carrot
132.753914,29,9785.152766,True,carrot
132.245281,16,9791.025077,True,carrot
150.795049,19,9797.591046,True,carrot
152.756992,21,9803.986898,True,carrot
132.393557,18,9810.063153,True,carrot
131.84246,20,9816.666879,True,carrot
129.571008,19,9823.502587,True,carrot
149.31583,20,9830.443207,True,carrot
132.39655,23,9836.852263,True,carrot
132.103557,19,9843.063672,True,carrot
131.803557,21,9849.327971,True,carrot
131.516371,17,9856.002086,True,carrot
130.941274,20,9862.413608,True,carrot
149.5765,21,9868.805039,True,carrot
129.433557,36,9877.024432,True,carrot
132.103557,19,9883.228555,True,carrot
132.052105,20,9889.685412,True,carrot
151.999494,25,9896.206572,True,carrot
132.103557,19,9903.00412,True,carrot
153.336992,19,9908.591836,True,carrot
131.263557,22,9914.342253,True,carrot
149.8865,21,9920.208898,True,carrot
131.963557,20,9926.533922,True,carrot
125.18588,46,9934.566975,True,carrot
130.275049,19,9940.793032,True,carrot
112.204783,16,9946.709626,True,carrot
131.032105,18,9952.748593,True,carrot
133.21655,20,9959.354507,True,carrot
129.886371,19,9965.946041,True,carrot
132.92655,21,9971.639432,True,carrot
132.093557,20,9977.223571,True,carrot
169.919444,20,9984.129329,True,carrot
131.032105,18,9989.345179,True,carrot
131.523557,21,9995.549494,True,carrot
131.655454,21,10001.417245,True,carrot
131.813557,20,10008.409901,True,carrot
130.64246,20,10013.989774,True,carrot
132.533557,24,10021.787024,True,carrot
129.639466,20,10027.541222,True,carrot
152.1565,19,10032.408751,True,carrot
131.223557,23,10040.203705,True,carrot
131.813557,20,10046.304661,True,carrot
153.655719,24,10052.314959,True,carrot
152.1465,20,10059.455183,True,carrot
134.09655,28,10065.722408,True,carrot
133.284048,19,10070.866108,True,carrot
132.103557,19,10077.232504,True,carrot
130.479315,18,10083.500513,True,carrot
151.005404,20,10089.951369,True,carrot
131.863557,25,10096.099538,True,carrot
149.8665,20,10101.912901,True,carrot
133.837042,23,10107.632089,True,carrot
115.839315,16,10112.211101,True,carrot
132.103557,19,10118.108863,True,carrot
151.808397,21,10123.970942,True,carrot
133.524048,20,10130.011491,True,carrot
131.813557,20,10136.34983,True,carrot
132.103557,19,10142.4442,True,carrot
134.397042,20,10148.481779,True,carrot
131.813557,20,10153.755639,True,carrot
131.54833,26,10160.323743,True,carrot
132.63655,22,10166.638159,True,carrot
130.64246,20,10171.651812,True,carrot
133.364048,23,10178.263676,True,carrot
129.81246,22,10184.584694,True,carrot
133.024048,20,10190.421033,True,carrot
132.514048,27,10197.830822,True,carrot
115.532439,20,10203.493146,True,carrot
147.205049,20,10208.669442,True,carrot
151.8665,20,10215.355505,True,carrot
130.769315,17,10221.077254,True,carrot
170.746161,31,10227.855863,True,carrot
132.642597,23,10233.148721,True,carrot
131.755454,21,10238.961482,True,carrot
130.93246,19,10244.765868,True,carrot
148.405404,21,10251.01181,True,carrot
115.674341,18,10256.032238,True,carrot
131.853557,19,10262.202135,True,carrot
130.437331,21,10268.768858,True,carrot
132.103557,19,10275.855082,True,carrot
132.103557,19,10285.466663,True,carrot
149.5765,21,10290.643156,True,carrot
131.755454,21,10297.667874,True,carrot
130.35246,21,10311.283075,True,carrot
132.66655,22,10320.042996,True,carrot
133.21655,20,10327.255385,True,carrot
131.8965,23,10333.54157,True,carrot
152.979494,21,10340.19872,True,carrot
131.383557,22,10347.663467,True,carrot
153.046992,20,10354.070168,True,carrot
131.694048,30,10363.212876,True,carrot
150.776992,22,10371.103374,True,carrot
131.989782,24,10379.211144,True,carrot
132.92655,21,10388.595011,True,carrot
132.393557,18,10400.846298,True,carrot
131.516371,17,10406.864242,True,carrot
131.813557,20,10412.408681,True,carrot
132.003557,24,10419.246147,True,carrot
131.465454,22,10426.81259,True,carrot
131.963557,25,10432.706821,True,carrot
153.744177,28,10439.613006,True,carrot
131.81655,25,10450.234323,True,carrot
132.393557,18,10459.228553,True,carrot
132.92655,21,10466.314541,True,carrot
131.663557,22,10472.361041,True,carrot
132.123557,20,10478.236752,True,carrot
131.815454,21,10486.447695,True,carrot
130.45246,22,10493.316997,True,carrot
129.705049,20,10500.535243,True,carrot
131.75554,17,10507.586219,True,carrot
132.92655,21,10519.333928,True,carrot
131.543557,22,10525.850766,True,carrot
132.49655,23,10533.167006,True,carrot
151.046992,20,10538.917957,True,carrot
134.700015,19,10544.6601,True,carrot
131.813557,20,10552.011065,True,carrot
151.423217,25,10557.669738,True,carrot
132.103557,19,10563.569055,True,carrot
151.135404,24,10570.85751,True,carrot
151.8265,21,10577.229844,True,carrot
130.33588,17,10582.417699,True,carrot
150.1565,19,10588.90837,True,carrot
152.41554,23,10594.467474,True,carrot
151.088484,20,10600.279525,True,carrot
132.92655,21,10607.077843,True,carrot
116.951234,24,10614.394237,True,carrot
151.8665,20,10621.268951,True,carrot
134.107042,21,10627.66925,True,carrot
131.813557,20,10633.535359,True,carrot
114.285049,19,10639.589242,True,carrot
134.384227,26,10646.632344,True,carrot
151.8665,20,10652.042964,True,carrot
135.050452,27,10657.896385,True,carrot
129.94588,23,10664.541253,True,carrot
131.813557,20,10670.772623,True,carrot
151.5765,21,10676.765148,True,carrot
150.756992,21,10682.877423,True,carrot
130.922597,30,10688.921623,True,carrot
132.103557,19,10695.039985,True,carrot
148.140958,21,10702.781481,True,carrot
131.42554,19,10708.740715,True,carrot
132.994048,20,10716.352531,True,carrot
151.8665,20,10722.493208,True,carrot
134.427042,20,10729.153249,True,carrot
152.689494,22,10735.35531,True,carrot
151.5765,21,10741.524076,True,carrot
132.92655,21,10747.124213,True,carrot
150.505049,20,10753.467505,True,carrot
132.63655,22,10758.731583,True,carrot
133.604048,18,10764.502124,True,carrot
151.808397,21,10770.606078,True,carrot
130.35246,21,10775.949953,True,carrot
131.465454,22,10782.904994,True,carrot
132.103557,19,10788.70774,True,carrot
131.813557,20,10795.082034,True,carrot
130.769315,17,10801.598239,True,carrot
170.565669,23,10808.603093,True,carrot
131.523557,21,10813.705621,True,carrot
130.64246,20,10824.837107,True,carrot
132.253557,24,10832.593417,True,carrot
132.390228,21,10839.130267,True,carrot
132.951234,26,10846.025623,True,carrot
131.813557,20,10852.332395,True,carrot
130.35246,21,10865.69176,True,carrot
169.629444,21,10872.721625,True,carrot
131.813557,20,10879.287496,True,carrot
131.579782,27,10887.83269,True,carrot
132.92655,21,10894.41807,True,carrot
132.393557,18,10903.107891,True,carrot
130.93246,19,10909.512093,True,carrot
131.146523,21,10920.189755,True,carrot
134.607221,29,10927.978361,True,carrot
130.33588,17,10934.353272,True,carrot
131.523557,21,10941.004461,True,carrot
132.63655,22,10951.687228,True,carrot
134.897221,28,10965.213323,True,carrot
115.12588,16,10977.289326,True,carrot
135.517169,35,10992.933115,True,carrot
130.782105,18,11009.838467,True,carrot
153.101766,25,11022.872297,True,carrot
130.7265,21,11032.835834,True,carrot
132.045454,20,11042.099039,True,carrot
130.64246,20,11051.705639,True,carrot
133.451105,21,11071.17176,True,carrot
134.107042,21,11084.901111,True,carrot
132.994048,20,11096.538077,True,carrot
132.981273,29,11128.979689,True,carrot
134.397042,20,11142.494455,True,carrot
