#{"t_start": 1781100550.140838, "env_id": "None"}
r,l,t,task_success,target
104.956053,29,4392.850612,True,wheat
9.152261,28,4402.063346,False,wheat
100.486138,16,4408.551639,True,wheat
117.441105,20,4414.544844,True,carrot
121.567988,37,4422.025883,True,carrot
17.247071,24,4427.709068,False,carrot
113.213219,23,4434.25835,True,potato
117.119295,39,4441.138661,True,potato
119.384439,43,4449.21918,True,potato
114.446371,20,4455.884704,True,carrot
116.38655,24,4462.095716,True,carrot
12.346371,20,4467.366336,False,carrot
107.683224,41,4475.346704,True,wheat
106.107917,31,4481.695073,True,wheat
104.97554,19,4487.408827,True,wheat
104.624353,18,4494.004555,True,wheat
116.105624,45,4501.325094,True,wheat
-17.435555,200,4529.066847,False,wheat
113.603557,24,4537.775977,True,potato
117.272775,22,4544.927646,True,potato
117.828138,26,4552.39849,True,potato
27.941,70,4562.597674,False,carrot
124.443699,48,4570.939934,True,carrot
123.756868,42,4579.130991,True,carrot
111.602459,61,4589.072164,True,wheat
104.852105,19,4594.951167,True,wheat
103.208823,14,4600.162976,True,wheat
61.920226,200,4619.025875,False,potato
115.172597,19,4625.386437,True,potato
120.378809,31,4632.32693,True,potato
126.281059,48,4639.773198,True,carrot
120.916526,32,4647.213532,True,carrot
117.377625,42,4654.380282,True,carrot
113.063952,18,4659.734272,True,carrot
114.18072,17,4664.83869,True,carrot
17.100443,22,4671.190912,False,carrot
116.707991,25,4677.100249,True,potato
116.094098,27,4684.282212,True,potato
115.602597,22,4691.760345,True,potato
112.207978,35,4698.090299,True,wheat
108.109675,32,4704.717647,True,wheat
109.631389,44,4713.616838,True,wheat
119.470955,32,4720.167696,True,potato
114.119315,17,4726.612556,True,potato
113.799315,20,4733.137551,True,potato
116.23691,20,4739.567814,True,carrot
62.871848,200,4769.863166,False,carrot
22.522936,33,4777.168258,False,carrot
109.170365,53,4788.433843,True,wheat
111.48984,35,4798.142252,True,wheat
105.51554,18,4804.791328,True,wheat
49.334454,200,4826.302394,False,wheat
102.031036,20,4834.6639,True,wheat
107.719714,51,4843.617262,True,wheat
113.113038,20,4851.275449,True,carrot
116.199986,25,4858.477013,True,carrot
127.118869,64,4868.810963,True,carrot
14.275281,19,4876.189491,False,potato
113.341145,22,4881.950697,True,potato
115.82655,27,4890.582719,True,potato
104.271778,29,4897.332959,True,wheat
109.740973,28,4904.869828,True,wheat
108.44644,48,4914.285886,True,wheat
117.574098,23,4922.502384,True,potato
119.399233,28,4930.154082,True,potato
117.468444,23,4938.100097,True,potato
118.200793,36,4946.41902,True,carrot
120.52822,33,4955.545892,True,carrot
114.021767,20,4962.078265,True,carrot
104.691155,18,4967.815206,True,wheat
100.436832,20,4974.876853,True,wheat
42.771196,200,4995.40576,False,wheat
114.478797,20,5004.840285,True,carrot
119.620656,27,5014.795694,True,carrot
115.713428,17,5023.483761,True,carrot
113.022597,24,5030.73589,True,potato
117.107732,20,5037.79335,True,potato
111.577992,22,5044.420939,True,potato
112.572547,23,5051.241575,True,potato
114.830613,22,5057.638864,True,potato
113.765404,24,5064.34127,True,potato
3.731435,18,5070.871651,False,wheat
102.832055,18,5076.283785,True,wheat
107.610673,30,5083.86667,True,wheat
119.745051,33,5090.850865,True,carrot
132.768025,62,5101.563169,True,carrot
129.335157,58,5111.26398,True,carrot
123.531199,43,5118.310081,True,carrot
114.762105,16,5123.812071,True,carrot
115.511409,19,5129.497775,True,carrot
114.975454,25,5136.146143,True,potato
115.775797,35,5142.726553,True,potato
113.025049,22,5148.434159,True,potato
