#{"t_start": 1780947440.0215948, "env_id": "None"}
r,l,t,task_success,target
109.702223,24,6184.010739,True,wheat
114.111317,40,6191.817116,True,wheat
116.678516,34,6198.753661,True,wheat
116.679974,21,6204.896284,True,wheat
107.772546,31,6211.201621,True,wheat
148.659148,64,6220.267738,True,wheat
12.873605,33,6228.493161,False,wheat
113.750514,37,6234.936967,True,wheat
110.569298,37,6242.245645,True,wheat
151.431827,32,6250.361491,True,wheat
112.954449,26,6256.254688,True,wheat
115.283416,28,6263.099619,True,wheat
130.014397,37,6270.12743,True,wheat
133.624771,50,6278.300403,True,wheat
130.520169,21,6284.302077,True,wheat
105.313922,20,6291.530746,True,wheat
113.327531,29,6298.048846,True,wheat
105.565281,20,6304.204137,True,wheat
116.412346,42,6311.721758,True,wheat
109.582864,29,6318.47504,True,wheat
113.266838,32,6325.405839,True,wheat
127.433938,31,6331.386011,True,wheat
114.801055,26,6337.957333,True,wheat
113.78588,22,6347.549899,True,wheat
115.309218,23,6359.04095,True,wheat
114.43554,20,6367.726055,True,wheat
111.724988,25,6375.257446,True,wheat
128.124353,23,6381.805682,True,wheat
113.868929,25,6391.190824,True,wheat
113.989315,19,6397.773308,True,wheat
132.678563,21,6405.015658,True,wheat
114.7121,21,6411.481666,True,wheat
131.691763,29,6420.248857,True,wheat
117.292996,19,6427.668548,True,wheat
114.634472,21,6434.471696,True,wheat
116.627856,56,6444.473048,True,wheat
133.817996,24,6452.849889,True,wheat
118.692796,31,6461.309651,True,wheat
113.724353,23,6467.926261,True,wheat
117.563266,28,6476.554439,True,wheat
113.175383,14,6482.934004,True,wheat
113.05273,29,6491.364228,True,wheat
15.858994,28,6498.254949,False,wheat
123.963522,18,6505.005414,True,wheat
113.346324,23,6513.505101,True,wheat
115.739713,27,6522.779287,True,wheat
152.230022,30,6531.19923,True,wheat
114.463252,43,6542.068236,True,wheat
129.792658,27,6549.953286,True,wheat
120.302481,58,6559.45483,True,wheat
115.295281,21,6566.435547,True,wheat
113.512265,20,6573.938357,True,wheat
112.972265,16,6580.806288,True,wheat
128.627297,23,6588.774744,True,wheat
136.302597,17,6595.39351,True,wheat
115.668243,31,6602.815607,True,wheat
132.229714,21,6609.496409,True,wheat
114.907823,20,6616.755489,True,wheat
117.52386,21,6623.248253,True,wheat
134.319902,24,6630.387956,True,wheat
113.77957,51,6640.025481,True,wheat
117.366814,38,6649.019441,True,wheat
130.579119,27,6656.455824,True,wheat
112.945049,19,6663.634718,True,wheat
112.15305,21,6669.919009,True,wheat
115.344719,29,6679.536065,True,wheat
134.381841,18,6687.557826,True,wheat
113.562059,34,6696.015685,True,wheat
117.143827,18,6702.606698,True,wheat
129.562658,24,6710.202719,True,wheat
115.334564,37,6720.068125,True,wheat
129.998982,22,6727.196885,True,wheat
115.327813,26,6734.647961,True,wheat
115.803035,34,6742.829659,True,wheat
114.485939,28,6750.253241,True,wheat
114.268664,20,6756.293771,True,wheat
131.356686,24,6764.29157,True,wheat
117.610626,24,6771.337252,True,wheat
115.32398,26,6777.924856,True,wheat
113.528168,26,6786.18866,True,wheat
113.905383,17,6792.825726,True,wheat
15.589217,30,6801.464115,False,wheat
130.315892,25,6808.1207,True,wheat
114.668233,29,6815.026086,True,wheat
116.350015,32,6823.045183,True,wheat
111.963131,29,6830.314486,True,wheat
117.330015,20,6840.727974,True,wheat
113.17631,23,6847.938625,True,wheat
112.541507,32,6856.270947,True,wheat
116.28008,50,6866.872543,True,wheat
117.523262,36,6875.145867,True,wheat
